iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.0035936603362284603,0.00013104685891407453,0.1392922294796035,0.3
2.0,0.002889371456740064,0.00012427548428906032,0.13908115852673686,0.3
3.0,0.0016752159553882762,0.00011900698861289083,0.1384698764726261,0.3
4.0,0.0009534709902440097,0.00011384581622542189,0.1363608080924551,0.3
5.0,0.0006419590329981295,0.00010937953107426068,0.1330347056554444,0.3
6.0,0.0005275020875749048,0.000106768179799821,0.1300716367346305,0.3
7.0,0.0003886395538452714,0.00010551296967509227,0.1278892625694884,0.3
8.0,0.0002753498281374833,0.00010470246393701199,0.12634423536574435,0.3
9.0,0.00019459988297498843,0.00010419410534112661,0.12527649060677315,0.3
10.0,0.00013627358993417715,0.00010381245439872178,0.12457481908540313,0.3
11.0,9.681079675716298e-05,0.00010352955128167807,0.12406494520127676,0.3
12.0,6.810999844508725e-05,0.00010333494582837055,0.12372287116378133,0.3
13.0,4.8188597505216535e-05,0.00010319256815594091,0.12348945351513307,0.3
14.0,3.3882093557480175e-05,0.00010308499035893703,0.12333022050381626,0.3
15.0,2.389979463812697e-05,0.00010300529225537591,0.12321899677003734,0.3
16.0,1.6822596463295092e-05,0.00010296033323087261,0.12314185654580256,0.3
17.0,1.1585955842718931e-05,0.00010293113223047712,0.12309137287223515,0.3
18.0,7.940819340190863e-06,0.00010290971361570644,0.12305868052034252,0.3
19.0,5.434032354312279e-06,0.00010289217226011615,0.12303902986294135,0.3
20.0,3.7287120420170794e-06,0.00010287951066889622,0.12302642147680432,0.3
21.0,2.5675465553653964e-06,0.000102870276025957,0.12301771988861787,0.3
22.0,1.7743234302924904e-06,0.00010286358917632743,0.12301149529285615,0.3
23.0,1.2267901935425485e-06,0.00010285911792984326,0.12300669898263972,0.3
24.0,8.373912180337229e-07,0.00010285608079585451,0.123003348474929,0.3
25.0,5.693677334051017e-07,0.00010285392966247198,0.12300096734725519,0.3
26.0,3.8524778822601746e-07,0.00010285239221041742,0.12299931820760768,0.3
27.0,2.5862130992315713e-07,0.00010285127654219295,0.12299825068563752,0.3
28.0,1.728636963571617e-07,0.00010285046044022916,0.12299756952354579,0.3
29.0,1.1555831791465465e-07,0.00010284984356268012,0.12299711377942912,0.3
30.0,7.738041762905823e-08,0.00010284936432281011,0.12299681201282564,0.3
31.0,5.28855602088818e-08,0.00010284900396695384,0.12299661624019242,0.3
32.0,3.8207839947457245e-08,0.00010284873465826738,0.12299648724926815,0.3
33.0,2.698759099528658e-08,0.00010284853847053466,0.12299639943629259,0.3
34.0,1.895689238917697e-08,0.0001028483976925898,0.12299633991167058,0.3
35.0,1.3573884405371217e-08,0.00010284829723405942,0.12299629889406405,0.3
36.0,9.915035237284542e-09,0.00010284822512296454,0.12299626780015405,0.3
37.0,7.2713837728777264e-09,0.00010284817423100723,0.12299624349142968,0.3
38.0,5.350285436911406e-09,0.00010284813875360843,0.12299622558470913,0.3
39.0,3.969173822948591e-09,0.00010284811448701969,0.122996213103721,0.3
40.0,2.9357247743888593e-09,0.00010284809743366097,0.12299620425520563,0.3
41.0,2.130140508427303e-09,0.00010284808438165705,0.12299619792875915,0.3
42.0,1.5245612550174314e-09,0.00010284807476368396,0.12299619347897939,0.3
43.0,1.0785512483124648e-09,0.00010284806809868208,0.12299619031912057,0.3
44.0,7.631764664672858e-10,0.00010284806344162956,0.12299618798282841,0.3
45.0,5.425325744212728e-10,0.00010284806021454429,0.12299618611708096,0.3
46.0,3.9032704846064803e-10,0.00010284805815397036,0.12299618467271933,0.3
47.0,2.838026480489475e-10,0.00010284805690574661,0.12299618357091802,0.3
48.0,2.0353452256927085e-10,0.00010284805606786129,0.12299618275741753,0.3
49.0,1.4254364355537064e-10,0.00010284805551397103,0.12299618215413843,0.3
50.0,9.750439344813344e-11,0.0001028480551783506,0.12299618166969561,0.3
51.0,6.520228801321082e-11,0.00010284805494653604,0.12299618125898992,0.3
52.0,4.832478861516165e-11,0.00010284805474036762,0.12299618094101583,0.3
53.0,4.163369649035076e-11,0.00010284805457938528,0.12299618070248297,0.3
54.0,3.5673464182650605e-11,0.00010284805450844203,0.12299618049172134,0.3
55.0,2.783573371800685e-11,0.0001028480545077759,0.12299618030295612,0.3
56.0,2.113598185360388e-11,0.00010284805454696677,0.12299618012693825,0.3
57.0,1.6291856752559397e-11,0.00010284805460003543,0.12299617997563594,0.3
58.0,1.2474576926990721e-11,0.00010284805465110569,0.12299617985296163,0.3
59.0,9.150347146658078e-12,0.00010284805468296909,0.12299617976255084,0.3
60.0,6.5927263648291046e-12,0.0001028480546989563,0.12299617969829468,0.3
61.0,4.693689881207774e-12,0.00010284805470683889,0.12299617965469622,0.3
62.0,3.2988056730687276e-12,0.00010284805471194591,0.1229961796266702,0.3
63.0,2.280731159487459e-12,0.00010284805471560965,0.12299617960849274,0.3
64.0,1.5817347431834605e-12,0.00010284805471894032,0.1229961795965645,0.3
65.0,1.1018963519404679e-12,0.0001028480547218269,0.1229961795889718,0.3
66.0,7.673861546209082e-13,0.00010284805472371428,0.12299617958422171,0.3
