iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.0007944225223907586,0.00019630234306433625,0.1627869252899492,0.3
2.0,0.0006837385942619345,0.0001936442637144875,0.1627297354480871,0.3
3.0,0.00042442825354430114,0.000191695548632409,0.16257756947900204,0.3
4.0,0.0002570358689290009,0.0001901559964830879,0.1621901327206431,0.3
5.0,0.0001670042109975789,0.00018883314985596034,0.16148344810036908,0.3
6.0,0.00013692093675765626,0.00018805448002912062,0.16084502584731908,0.3
7.0,9.620235126406307e-05,0.00018755426247174523,0.16040647693487342,0.3
8.0,6.740495996804263e-05,0.0001872229232700029,0.16010208876108556,0.3
9.0,4.6915930663748995e-05,0.00018700858267228782,0.15989638120811633,0.3
10.0,3.2625722454437955e-05,0.00018686775022558333,0.159756084554591,0.3
11.0,2.271789601460128e-05,0.00018677180865078746,0.1596584806394763,0.3
12.0,1.5835608154102232e-05,0.00018670628695049984,0.1595913483004271,0.3
13.0,1.1023623054939868e-05,0.00018666054676674815,0.15954685621129694,0.3
14.0,7.625696255564307e-06,0.00018662600359664605,0.15951789777346292,0.3
15.0,5.241923383136893e-06,0.0001865983333284582,0.1594990569868333,0.3
16.0,3.6043773965488413e-06,0.00018657666063659484,0.15948686007239843,0.3
17.0,2.503548556131996e-06,0.0001865608360704929,0.15947875636040143,0.3
18.0,1.7607629533289426e-06,0.00018655072618900537,0.15947295830499397,0.3
19.0,1.2424300225299945e-06,0.00018654438956156039,0.15946881139065716,0.3
20.0,8.785101021091535e-07,0.0001865411546239093,0.15946562804091446,0.3
21.0,6.09106541871185e-07,0.00018653915921817976,0.15946340987312146,0.3
22.0,4.200773322526885e-07,0.00018653787310607406,0.15946190030450025,0.3
23.0,2.859184962122896e-07,0.0001865369839406661,0.15946088160346783,0.3
24.0,1.9435052445171408e-07,0.0001865363447965951,0.1594602018055613,0.3
25.0,1.329213176193278e-07,0.0001865358763730729,0.15945972507095763,0.3
26.0,9.135021694639534e-08,0.00018653553022651703,0.15945938011659355,0.3
27.0,6.302517563394616e-08,0.00018653529238543687,0.15945912401048734,0.3
28.0,4.359161676070755e-08,0.00018653515323985292,0.1594589222642785,0.3
29.0,3.00780387263444e-08,0.0001865350779709507,0.15945876108447987,0.3
30.0,2.053250047762134e-08,0.00018653503340348987,0.15945864100466323,0.3
31.0,1.3907787588252063e-08,0.00018653500605314566,0.15945855334497527,0.3
32.0,9.460402239369614e-09,0.0001865349846383868,0.15945849262316403,0.3
33.0,6.4493146378907795e-09,0.00018653496306841877,0.15945845057424812,0.3
34.0,4.4173754654153186e-09,0.0001865349406107164,0.1594584215736241,0.3
35.0,3.0436178022341664e-09,0.0001865349212023526,0.15945840164110547,0.3
36.0,2.1012405149178903e-09,0.00018653490442332998,0.15945838780855393,0.3
37.0,1.4460129760252016e-09,0.00018653488926101414,0.15945837790871498,0.3
38.0,9.881678808554284e-10,0.0001865348761656005,0.15945837042480304,0.3
39.0,6.801667007394485e-10,0.00018653486675146436,0.15945836489673149,0.3
40.0,4.746694148849429e-10,0.00018653486069120095,0.15945836082902431,0.3
41.0,3.382532032247809e-10,0.0001865348566433278,0.15945835793757246,0.3
42.0,2.4525048658574633e-10,0.0001865348539825673,0.15945835593141366,0.3
43.0,1.8025836379109705e-10,0.00018653485240516243,0.15945835455361523,0.3
44.0,1.3351852956589028e-10,0.00018653485199959796,0.15945835361915373,0.3
45.0,9.483935858867198e-11,0.0001865348517076093,0.15945835293918342,0.3
46.0,6.510048056185269e-11,0.00018653485132413827,0.15945835239821016,0.3
47.0,4.9530157752997184e-11,0.00018653485100650347,0.1594583519213174,0.3
48.0,3.870748166434623e-11,0.0001865348508239828,0.15945835154823362,0.3
49.0,2.7743585206962962e-11,0.0001865348506930875,0.1594583512797233,0.3
50.0,1.9296009234892608e-11,0.0001865348505925013,0.15945835109084838,0.3
51.0,1.3293033340744387e-11,0.00018653485052344543,0.15945835095990335,0.3
52.0,9.129585976097587e-12,0.00018653485047626095,0.15945835087060556,0.3
53.0,6.3339333777889806e-12,0.0001865348504371811,0.1594583508109878,0.3
54.0,4.546918397352329e-12,0.00018653485040354134,0.159458350770476,0.3
55.0,3.293254557945602e-12,0.00018653485037722906,0.15945835074301729,0.3
56.0,2.3335777754596165e-12,0.00018653485035780015,0.15945835072444092,0.3
57.0,1.6209256159527285e-12,0.00018653485034392236,0.15945835071166703,0.3
58.0,1.1242118347354335e-12,0.0001865348503335973,0.15945835070259495,0.3
59.0,7.663869538987456e-13,0.0001865348503257147,0.15945835069620506,0.3
60.0,5.710987238671805e-13,0.0001865348503187203,0.1594583506917978,0.3
61.0,4.1322500976548326e-13,0.00018653485031350225,0.15945835068899528,0.3
62.0,2.9409807922320397e-13,0.00018653485031061567,0.1594583506872359,0.3
63.0,2.0738966099997924e-13,0.00018653485030883932,0.15945835068611647,0.3
64.0,1.4488410471358293e-13,0.00018653485030806216,0.1594583506853644,0.3
65.0,1.0036416142611415e-13,0.00018653485030806216,0.15945835068484204,0.3
66.0,6.861178292183467e-14,0.00018653485030761807,0.15945835068447278,0.3
67.0,4.6629367034256575e-14,0.00018653485030806216,0.15945835068421144,0.3
68.0,3.175237850427948e-14,0.00018653485030839523,0.15945835068402237,0.3
69.0,2.1538326677728037e-14,0.00018653485030850625,0.15945835068389103,0.3
70.0,1.4210854715202004e-14,0.00018653485030883932,0.15945835068379888,0.3
71.0,9.547918011776346e-15,0.00018653485030895034,0.15945835068373382,0.3
