iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.000768424857433031,0.0002646268807420249,0.17747576236799412,0.3
2.0,0.0006866688214207384,0.000269194527551031,0.17753858986425586,0.3
3.0,0.0004475059722282293,0.0002728819323635223,0.1777098537007481,0.3
4.0,0.0003254415818471079,0.00027583212052839645,0.1781026451487009,0.3
5.0,0.00022364765161542177,0.00027840531781020417,0.17870455107452055,0.3
6.0,0.0001383974794194609,0.00028001726174375907,0.17927768376138897,0.3
7.0,9.888561781024041e-05,0.00028105638811193323,0.1796728036844547,0.3
8.0,6.878933690068756e-05,0.00028171339523463956,0.17993611636835094,0.3
9.0,4.76160082676369e-05,0.0002821429177796153,0.1801152892470964,0.3
10.0,3.2920113403722695e-05,0.0002824254174875751,0.18023541958423384,0.3
11.0,2.3027284965837502e-05,0.00028263553666585395,0.1803197087719709,0.3
12.0,1.6770822139688946e-05,0.0002827732355277224,0.18037658234408116,0.3
13.0,1.2416414082006e-05,0.00028287546343996883,0.18042065605173863,0.3
14.0,8.676273770769072e-06,0.0002829577036504993,0.18045317447647424,0.3
15.0,5.990044028680863e-06,0.0002830147166381636,0.1804755892880997,0.3
16.0,4.115199482179754e-06,0.00028305729836797244,0.18049081429844782,0.3
17.0,2.8238106356548442e-06,0.0002830861801281781,0.18050121620547377,0.3
18.0,1.936814597258696e-06,0.000283104947635171,0.18050838531700897,0.3
19.0,1.3257696512836148e-06,0.00028311620036347573,0.18051331908175638,0.3
20.0,9.1095339471714e-07,0.0002831233280364831,0.18051671339359565,0.3
21.0,6.262713078131199e-07,0.0002831275117690657,0.1805190521565797,0.3
22.0,4.3144936301420245e-07,0.0002831297860372839,0.18052066354520924,0.3
23.0,2.977583976049303e-07,0.00028313065498131174,0.1805217756830625,0.3
24.0,2.0510270293261357e-07,0.00028313091116727307,0.1805225327708151,0.3
25.0,1.4024608230300828e-07,0.0002831308480595318,0.1805230505546811,0.3
26.0,9.582297744170631e-08,0.00028313073543473344,0.180523404265989,0.3
27.0,6.551200626425668e-08,0.0002831306927867372,0.18052364541567012,0.3
28.0,4.4889029493511146e-08,0.0002831307900493796,0.18052380945425606,0.3
29.0,3.0786097782176114e-08,0.00028313091971921,0.18052392281633323,0.3
30.0,2.1025677199304482e-08,0.00028313102872790097,0.1805240004102121,0.3
31.0,1.4316963170557528e-08,0.0002831311654959423,0.1805240536529853,0.3
32.0,9.640905296315339e-09,0.00028313129037893514,0.18052409031208827,0.3
33.0,6.4368587127106025e-09,0.0002831313886162423,0.18052411557364534,0.3
34.0,4.638294137659926e-09,0.000283131458063246,0.18052413264145606,0.3
35.0,3.4229051260048493e-09,0.0002831315153971614,0.18052414379249038,0.3
36.0,2.3573170082613615e-09,0.00028313156965242836,0.18052415145636247,0.3
37.0,1.5883790949189347e-09,0.0002831316196852951,0.180524156717782,0.3
38.0,1.0674285899625602e-09,0.0002831316678048035,0.1805241602536931,0.3
39.0,7.371915855536315e-10,0.0002831317055992377,0.18052416273469518,0.3
40.0,5.251125645422405e-10,0.00028313173382921164,0.18052416452343079,0.3
41.0,3.8646041922163477e-10,0.00028313175533489776,0.18052416588169462,0.3
42.0,2.9215252439485084e-10,0.0002831317707185921,0.1805241668907671,0.3
43.0,2.1344465084283115e-10,0.00028313178176064824,0.18052416761872936,0.3
44.0,1.5001605513376148e-10,0.00028313179032679603,0.18052416814629446,0.3
45.0,1.0275247319668779e-10,0.000283131796962266,0.18052416851868924,0.3
46.0,7.008132962837976e-11,0.0002831318016331963,0.18052416877551258,0.3
47.0,4.777134243738601e-11,0.0002831318048708287,0.18052416895490386,0.3
48.0,3.2820746120876265e-11,0.0002831318071034872,0.18052416908993874,0.3
49.0,2.3316404362816456e-11,0.00028313180856842646,0.18052416920821124,0.3
50.0,1.7240320282496668e-11,0.0002831318094209667,0.180524169313094,0.3
51.0,1.2431167206727878e-11,0.00028313180987471487,0.18052416940169735,0.3
52.0,8.513245663976932e-12,0.0002831318101516045,0.18052416946994032,0.3
53.0,5.7250315599333135e-12,0.00028313181033967627,0.1805241695184534,0.3
54.0,4.080402682404838e-12,0.00028313181047046054,0.1805241695522649,0.3
55.0,2.9704017023846063e-12,0.0002831318105569469,0.1805241695758838,0.3
56.0,2.185363001672158e-12,0.00028313181055561465,0.18052416959385686,0.3
57.0,1.4724887975603451e-12,0.0002831318105479541,0.18052416960643436,0.3
58.0,9.835465775154262e-13,0.00028313181053662984,0.1805241696151625,0.3
59.0,6.868949853355844e-13,0.00028313181052719294,0.18052416962124296,0.3
60.0,4.842792833414933e-13,0.00028313181051686787,0.18052416962557238,0.3
61.0,3.4561242756581123e-13,0.00028313181050776404,0.18052416962862683,0.3
62.0,2.580158309228864e-13,0.0002831318105016578,0.18052416963080542,0.3
63.0,2.041700142285663e-13,0.00028313181050132474,0.18052416963229378,0.3
64.0,1.5376588891058418e-13,0.00028313181050276803,0.18052416963328777,0.3
65.0,1.0980105713542798e-13,0.0002831318105042113,0.18052416963399376,0.3
66.0,8.049116928532385e-14,0.00028313181050576564,0.1805241696345049,0.3
67.0,5.928590951498336e-14,0.00028313181050731995,0.18052416963487639,0.3
68.0,4.285460875053104e-14,0.0002831318105080971,0.1805241696351375,0.3
69.0,3.0531133177191805e-14,0.00028313181050843017,0.18052416963532836,0.3
70.0,2.1094237467877974e-14,0.00028313181050887426,0.18052416963545725,0.3
71.0,1.454392162258955e-14,0.00028313181050942937,0.18052416963554596,0.3
72.0,9.658940314238862e-15,0.00028313181050987346,0.1805241696356078,0.3
73.0,6.439293542825908e-15,0.00028313181050976244,0.180524169635651,0.3
74.0,4.6629367034256575e-15,0.0002831318105100955,0.18052416963568207,0.3
75.0,3.4416913763379853e-15,0.00028313181051031755,0.18052416963570317,0.3
76.0,2.3314683517128287e-15,0.00028313181051020653,0.1805241696357175,0.3
77.0,1.4432899320127035e-15,0.00028313181051020653,0.1805241696357256,0.3
78.0,1.27675647831893e-15,0.00028313181051042857,0.1805241696357317,0.3
79.0,1.2212453270876722e-15,0.00028313181051031755,0.1805241696357366,0.3
80.0,1.1102230246251565e-15,0.0002831318105105396,0.18052416963574014,0.3
81.0,1.1657341758564144e-15,0.00028313181051042857,0.1805241696357427,0.3
82.0,1.1102230246251565e-15,0.0002831318105105396,0.18052416963574303,0.3
83.0,1.0547118733938987e-15,0.00028313181051076164,0.18052416963574347,0.3
84.0,9.992007221626409e-16,0.0002831318105105396,0.18052416963574291,0.3
