iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.0014271827605422394,0.00017159882336748034,0.15502123868020645,0.3
2.0,0.0012061533658576373,0.00016764096502530634,0.1549238845275298,0.3
3.0,0.0007335950137321023,0.00016472443376625012,0.15466062787750479,0.3
4.0,0.00043531269828148145,0.00016232866424259473,0.15396598289228314,0.3
5.0,0.00029118244895698364,0.00016020954261874998,0.1526128264483403,0.3
6.0,0.0002402874274927136,0.00015899978427580397,0.15142459079197834,0.3
7.0,0.0001702443918829566,0.00015823826750249737,0.15059807322970753,0.3
8.0,0.00012020116392952307,0.00015773761696158406,0.150014600498529,0.3
9.0,8.416188030702099e-05,0.00015741914570810422,0.1496154186118569,0.3
10.0,5.8699188158040094e-05,0.00015720723384304858,0.14934310631754888,0.3
11.0,4.114749166106435e-05,0.00015707340441462048,0.1491564355708569,0.3
12.0,2.8676028965834988e-05,0.00015698324142843223,0.14902778530980731,0.3
13.0,1.9858898082647514e-05,0.00015691353296198862,0.14893922559752548,0.3
14.0,1.3623612303281796e-05,0.0001568660709466707,0.14887995405462828,0.3
15.0,9.288763194281735e-06,0.00015682965562813234,0.14884308758796383,0.3
16.0,6.328300720892521e-06,0.00015679789462819116,0.14881972627605222,0.3
17.0,4.333122925914701e-06,0.00015677037108752234,0.14880477502526412,0.3
18.0,2.943143448508323e-06,0.0001567507595745532,0.1487957378496031,0.3
19.0,2.0028918122916295e-06,0.00015673691885131902,0.148790116250475,0.3
20.0,1.3758458294876874e-06,0.00015672729638382954,0.1487863266966314,0.3
21.0,9.53823335647641e-07,0.00015672095695717925,0.148783625625582,0.3
22.0,6.576578710504322e-07,0.0001567168341668479,0.14878179793013113,0.3
23.0,4.4608584626182335e-07,0.00015671393136484912,0.14878056699635478,0.3
24.0,3.01553484183259e-07,0.00015671149722529254,0.14877970167991061,0.3
25.0,2.0455143534547915e-07,0.00015670982151561041,0.14877907957752712,0.3
26.0,1.483981789673905e-07,0.0001567086353617686,0.1487785491155652,0.3
27.0,1.1005071848257941e-07,0.00015670776417664456,0.14877811908098681,0.3
28.0,8.010732521768205e-08,0.0001567071808843412,0.1487777634851445,0.3
29.0,5.694918420173778e-08,0.00015670678355761414,0.14877750845957494,0.3
30.0,4.1131995087706485e-08,0.000156706506186155,0.14877733500398638,0.3
31.0,3.084408395359617e-08,0.00015670630790598494,0.14877722727913067,0.3
32.0,2.3739106402853594e-08,0.00015670616262219994,0.14877718973176923,0.3
33.0,1.8379013644320707e-08,0.00015670605968454154,0.14877717354052278,0.3
34.0,1.4589171426493408e-08,0.00015670596751626853,0.14877718021186426,0.3
35.0,1.1742730399166845e-08,0.00015670589467686735,0.14877718369904958,0.3
36.0,9.276121593071451e-09,0.00015670583661353543,0.14877717561572545,0.3
