iteration,residual_inf,revelation_deficit,max_fr_error
51.0,0.0037036300147616497,0.00022856982360264233,0.031058518381630318
52.0,0.0035732564463914485,0.0002284975455915106,0.029986541447712955
53.0,0.0034478335055577736,0.00022842166853165313,0.028952191396045768
54.0,0.0033271298700984775,0.00022834300982810252,0.02853271296999524
55.0,0.0032109295115583802,0.0002282622855173111,0.028495234144384193
56.0,0.0030990303109086903,0.0002281801209484957,0.02846077267137298
57.0,0.002991242823937701,0.00022809706058735113,0.028429086659275196
58.0,0.002887389178352129,0.0002280135769267,0.02839995354397931
59.0,0.002787302086996235,0.00022793007850474556,0.028373168578238184
60.0,0.002690823963616973,0.00022784691710331373,0.028348543427471562
61.0,0.0025978061293398524,0.00022776439417859784,0.02832590486776987
62.0,0.002508108099499695,0.00022768276660556364,0.028305093581074803
63.0,0.0024215969417656913,0.00022760225179829785,0.02828596304209985
64.0,0.0023381466976002963,0.0002275230322763555,0.028268378491363766
65.0,0.002257637860052397,0.00022744525973750207,0.0282522159886871
66.0,0.0021799569017252884,0.0002273653378439544,0.028237361541561867
67.0,0.002104995847480917,0.00022728823405604448,0.028223710303160954
68.0,0.0020326518870782406,0.00022721365701416918,0.02821116587680489
69.0,0.001962827023982816,0.00022714141619140094,0.028199639572966784
70.0,0.0018954277548006715,0.00022707262243093496,0.028189049794612314
71.0,0.0018303647782596522,0.00022700803468511666,0.028179321470021862
72.0,0.0017861782305979568,0.0002268957409943262,0.028166873873453846
73.0,0.0017242685841535876,0.00022678581430712885,0.028153637155870853
74.0,0.0016645044644438278,0.00022667907164297674,0.028140266346687176
75.0,0.001606812906966848,0.0002265760071377132,0.028127020507597716
76.0,0.0015511220954764204,0.00022647697658817467,0.028114085848106388
77.0,0.0014973622326708291,0.00022638398974939022,0.02810159276213023
78.0,0.001445465704512816,0.00022629879934998876,0.02808962901546612
79.0,0.001395367153850191,0.00022621701790159765,0.02807824996580005
80.0,0.0013470034945248788,0.00022613864170606401,0.028067486484184237
81.0,0.0013003138870577025,0.0002260636254785009,0.028057351095242197
82.0,0.0012552396901789331,0.00022599189518035523,0.02804784273389145
83.0,0.001211724397805869,0.00022592335736437708,0.02803895042515432
84.0,0.0011697135678772619,0.00022585790599616296,0.028030656124778064
85.0,0.0011291547472976338,0.00022579542741907321,0.02802293690527445
86.0,0.0010899973957760878,0.0002257358039612356,0.028015766631084016
87.0,0.0010521928103482403,0.0002256789165495654,0.028009117234965103
88.0,0.0010156940516966584,0.0002256246465780487,0.02800295968321448
89.0,0.0009804558729356039,0.0002255728772426746,0.027997264698289448
90.0,0.0009464346512235711,0.0002255234944743556,0.02799200329256918
91.0,0.0009135883223670427,0.00022547638757186572,0.027987147155406927
92.0,0.0008818763184517686,0.00022543144962150485,0.02798266892655675
93.0,0.0008512595084541053,0.00022538857774401233,0.02797854238194661
94.0,0.0008217001417349934,0.00022534767324133842,0.027974742552184406
95.0,0.0007931617942885105,0.00022530864163317066,0.027971245789789365
96.0,0.0007656093176077738,0.00022527139264705287,0.027968029797681968
97.0,0.0007390087900158715,0.00022523584015265996,0.027965073628739123
98.0,0.0007133274703202686,0.00022520190207053759,0.02796235766407154
