iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,9.327389741214942e-05,0.0003301328663199987,0.18617519083824074,0.3
2.0,8.394435902647768e-05,0.00033094027421842753,0.18618283584639528,0.3
3.0,6.0719478458093334e-05,0.00033159212122724213,0.1862038698287094,0.3
4.0,4.494886008565846e-05,0.00033209819951873776,0.1862507603925998,0.3
5.0,3.131202401651656e-05,0.00033251806946132945,0.1863184252387411,0.3
6.0,1.9609664237973945e-05,0.0003327881116602649,0.1863849487059015,0.3
7.0,1.2048441288103895e-05,0.00033295743580685766,0.1864301415556623,0.3
8.0,8.125924909840876e-06,0.0003330693222863834,0.18646099065630617,0.3
9.0,5.607459311329777e-06,0.000333143354185661,0.1864818940104439,0.3
10.0,3.869026773628548e-06,0.00033319261078401663,0.18649595437211264,0.3
11.0,2.699399670791358e-06,0.00033322920932965516,0.18650575958183802,0.3
12.0,1.9681258902615184e-06,0.00033325325122679494,0.18651241883425018,0.3
13.0,1.4552948753854267e-06,0.000333270185361223,0.1865177259887506,0.3
14.0,1.01115514539174e-06,0.00033328308182434263,0.18652165482518446,0.3
15.0,6.984919044272786e-07,0.0003332920053177313,0.1865243835630348,0.3
16.0,4.818042924625843e-07,0.00033329829972095215,0.18652629446968183,0.3
17.0,3.3167724500238194e-07,0.000333302754916609,0.18652763677562267,0.3
18.0,2.2848005765130353e-07,0.0003333055124087325,0.18652856450693756,0.3
19.0,1.5487271431968708e-07,0.0003333072521068958,0.18652919903890586,0.3
20.0,1.0475128231490771e-07,0.0003333083100717227,0.18652963564229008,0.3
21.0,7.207481900195489e-08,0.00033330898765093764,0.18652993444304966,0.3
22.0,4.983502810418372e-08,0.0003333093103180529,0.18653014053763106,0.3
23.0,3.441602591802706e-08,0.0003333094911548429,0.18653028154891815,0.3
24.0,2.3845777685771452e-08,0.0003333095261943697,0.18653037929419825,0.3
25.0,1.6680990477802027e-08,0.0003333095260907859,0.18653044762984816,0.3
26.0,1.15955576807103e-08,0.00033330952427435,0.18653049443576342,0.3
27.0,8.063573087024878e-09,0.00033330953325239054,0.18653052629448308,0.3
28.0,5.550317372371438e-09,0.00033330955538712903,0.1865305479230357,0.3
29.0,3.819584093456285e-09,0.00033330959182831243,0.18653056242349386,0.3
30.0,2.6376425488194855e-09,0.00033330962827704536,0.1865305721282874,0.3
