iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
47.0,2.3444191032950812e-11,0.000294924106095551,0.18211772877517662,0.3
48.0,1.60528257353576e-11,0.00029492410569376126,0.1821177288573671,0.3
49.0,1.095412649476657e-11,0.0002949241053664675,0.18211772891728073,0.3
50.0,7.675304836141095e-12,0.0002949241051737328,0.18211772895858147,0.3
51.0,5.401123992498924e-12,0.0002949241050941298,0.1821177289867807,0.3
52.0,3.709255125272648e-12,0.00029492410505693734,0.18211772900700085,0.3
53.0,2.5222046673434306e-12,0.0002949241050427265,0.18211772902134749,0.3
54.0,1.6979750938617144e-12,0.00029492410504750044,0.1821177290310979,0.3
55.0,1.1212697437201768e-12,0.0002949241050567153,0.18211772903789658,0.3
56.0,7.384648448294229e-13,0.0002949241050621554,0.1821177290425764,0.3
57.0,5.266898028821743e-13,0.0002949241050648199,0.18211772904559542,0.3
58.0,4.0523140398818214e-13,0.00029492410506504196,0.18211772904747414,0.3
59.0,3.2429614549300823e-13,0.0002949241050642648,0.18211772904856183,0.3
60.0,2.667865928174251e-13,0.00029492410506104516,0.1821177290489503,0.3
61.0,2.1660451210436804e-13,0.0002949241050571594,0.18211772904902013,0.3
62.0,1.7064127888488656e-13,0.0002949241050531626,0.1821177290489231,0.3
63.0,1.2989609388114332e-13,0.0002949241050497209,0.18211772904882462,0.3
64.0,9.64783808399261e-14,0.0002949241050472784,0.18211772904874868,0.3
65.0,6.983302824892235e-14,0.00029492410504561306,0.18211772904869128,0.3
66.0,5.051514762044462e-14,0.00029492410504405875,0.1821177290486622,0.3
67.0,3.608224830031759e-14,0.0002949241050433926,0.18211772904864476,0.3
68.0,2.653433028854124e-14,0.0002949241050428375,0.18211772904864088,0.3
69.0,1.9872992140790302e-14,0.0002949241050419493,0.18211772904864798,0.3
70.0,1.5210055437364645e-14,0.00029492410504206035,0.1821177290486592,0.3
71.0,1.176836406102666e-14,0.00029492410504150524,0.18211772904868517,0.3
72.0,8.43769498715119e-15,0.00029492410504117217,0.1821177290487055,0.3
73.0,5.995204332975845e-15,0.0002949241050409501,0.18211772904872514,0.3
74.0,4.3298697960381105e-15,0.0002949241050408391,0.18211772904874035,0.3
75.0,3.219646771412954e-15,0.00029492410504050603,0.18211772904875045,0.3
76.0,2.55351295663786e-15,0.00029492410504050603,0.182117729048759,0.3
77.0,1.7763568394002505e-15,0.00029492410504106115,0.18211772904876433,0.3
78.0,1.2212453270876722e-15,0.0002949241050409501,0.18211772904876855,0.3
79.0,9.992007221626409e-16,0.0002949241050407281,0.1821177290487711,0.3
