iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,9.25502991561411e-05,0.0003267901324602862,0.18582271510041204,0.3
2.0,8.324657112840361e-05,0.00032757671790273335,0.1858302839463769,0.3
3.0,5.986008452374403e-05,0.0003282111575985125,0.1858510924525114,0.3
4.0,4.426615677688428e-05,0.000328704170813654,0.18589752322677433,0.3
5.0,3.080022644741387e-05,0.0003291135905247877,0.18596469175883235,0.3
6.0,1.926149183195669e-05,0.0003293768875171077,0.18603071800534499,0.3
7.0,1.1828480944831021e-05,0.0003295419830210422,0.18607557052280121,0.3
8.0,8.055360106729026e-06,0.00032965100194770613,0.18610617985152678,0.3
9.0,5.5591595249371295e-06,0.0003297230786858396,0.18612691912918633,0.3
10.0,3.835963142573284e-06,0.00032977100993469843,0.18614086478683367,0.3
11.0,2.676867325024368e-06,0.0003298065143267914,0.186150562394663,0.3
12.0,1.9526191896712675e-06,0.00032982985476670557,0.18615715495361007,0.3
13.0,1.4446761453790202e-06,0.00032984634888244546,0.18616244171039953,0.3
14.0,1.0024797156837906e-06,0.0003298588989066875,0.18616633798992066,0.3
15.0,6.924406114050541e-07,0.00032986757038822034,0.18616903784628136,0.3
16.0,4.775667857837007e-07,0.0003298737783393735,0.18617093246054484,0.3
17.0,3.2877754130300474e-07,0.0003298782777552134,0.18617226916550778,0.3
18.0,2.2664410936901191e-07,0.0003298811160641346,0.18617319257485765,0.3
19.0,1.5393154895182448e-07,0.0003298828901245887,0.18617382185006925,0.3
20.0,1.0425966767702022e-07,0.00032988396548361276,0.18617425234855778,0.3
21.0,7.158897918912999e-08,0.0003298846245977094,0.18617454719716053,0.3
22.0,4.955798882377849e-08,0.0003298849528380332,0.18617474878079454,0.3
23.0,3.428403894112364e-08,0.00032988508859510546,0.18617488652418102,0.3
24.0,2.3713903618549637e-08,0.0003298851270749914,0.1861749825652712,0.3
25.0,1.702486229770983e-08,0.0003298851380709733,0.18617504898901682,0.3
26.0,1.2412136707329324e-08,0.00032988514874354724,0.18617509481054006,0.3
27.0,9.311204196560396e-09,0.00032988518167464953,0.18617512595971564,0.3
28.0,7.1039675808570735e-09,0.00032988524327592916,0.18617514798121482,0.3
29.0,5.0328209932892776e-09,0.0003298852863016233,0.18617516321271987,0.3
30.0,3.457598485301361e-09,0.00032988530591049336,0.18617517346459933,0.3
31.0,2.3660726711227653e-09,0.00032988531114586106,0.18617518040604164,0.3
32.0,1.6382579182128154e-09,0.0003298853078286257,0.18617518513346976,0.3
33.0,1.1398291754893819e-09,0.0003298852889959125,0.18617518824386414,0.3
34.0,8.036454834936535e-10,0.000329885269643615,0.18617519024341622,0.3
35.0,5.871351183017737e-10,0.0003298852547305442,0.18617519153564732,0.3
36.0,4.372148199038861e-10,0.0003298852444693079,0.1861751923188909,0.3
37.0,3.1599739491738887e-10,0.0003298852363217142,0.18617519265569737,0.3
38.0,2.168972779159617e-10,0.00032988523062615904,0.18617519275427818,0.3
39.0,1.4775164425273601e-10,0.0003298852271755859,0.18617519278205152,0.3
40.0,1.0063350153188821e-10,0.0003298852249351558,0.18617519275889416,0.3
41.0,6.820349840452877e-11,0.0003298852226839566,0.18617519268974403,0.3
42.0,4.799605157757014e-11,0.0003298852206011782,0.1861751926205718,0.3
43.0,3.5628389127850824e-11,0.00032988521899346424,0.18617519257489834,0.3
44.0,2.6863844482249988e-11,0.0003298852178742484,0.18617519254601878,0.3
45.0,1.9504120540858594e-11,0.00032988521708243734,0.18617519252006587,0.3
46.0,1.564948171051128e-11,0.00032988521652432823,0.18617519248932946,0.3
47.0,1.2201240018328008e-11,0.00032988521621135636,0.18617519246020087,0.3
48.0,8.973155551927903e-12,0.0003298852160397159,0.18617519243383196,0.3
49.0,6.377010031144437e-12,0.0003298852159253629,0.18617519240510894,0.3
50.0,4.251043961289724e-12,0.00032988521581256425,0.18617519237987157,0.3
51.0,2.9004576518332215e-12,0.0003298852157276322,0.1861751923621363,0.3
52.0,2.0943247136528953e-12,0.0003298852156713439,0.18617519235007018,0.3
53.0,1.4990231278488864e-12,0.00032988521563892537,0.18617519234162982,0.3
54.0,1.0518252935298733e-12,0.0003298852156241594,0.18617519233563629,0.3
55.0,7.30748794808278e-13,0.0003298852156161658,0.18617519233145685,0.3
56.0,5.045963646921336e-13,0.0003298852156151666,0.1861751923283803,0.3
57.0,3.425038030968608e-13,0.0003298852156161658,0.18617519232616198,0.3
58.0,2.2648549702353193e-13,0.00032988521561783113,0.1861751923246252,0.3
59.0,1.4932499681208355e-13,0.00032988521562138384,0.18617519232359425,0.3
