iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.0007205255747774197,0.0002481159279875689,0.17458388093758315,0.3
2.0,0.0006408434450048683,0.00025190850255429886,0.17464209659750052,0.3
3.0,0.0004146582009045552,0.0002549098928201765,0.1747995292938529,0.3
4.0,0.0002907715021498447,0.00025729229501336714,0.1751663645631547,0.3
5.0,0.00019810956734256369,0.00025936803878223724,0.17574377424866328,0.3
6.0,0.00013029264678032781,0.00026065447293199817,0.1762901325843903,0.3
7.0,9.275818778220479e-05,0.0002614915504098869,0.17666764499142718,0.3
8.0,6.449531453556201e-05,0.00026202519726925555,0.17691992067494877,0.3
9.0,4.4677673853521505e-05,0.0002623713994316379,0.17709067753534613,0.3
10.0,3.0925998256825515e-05,0.0002625981778457964,0.17720532917364595,0.3
11.0,2.1596476291629862e-05,0.0002627664410006503,0.17728917894501628,0.3
12.0,1.5274271222609492e-05,0.0002628815083264291,0.17734634498893398,0.3
13.0,1.0968327633920083e-05,0.0002629625603596253,0.1773854380269525,0.3
14.0,7.948318710648827e-06,0.00026302862113647407,0.1774140441383374,0.3
15.0,5.5103469127626425e-06,0.0002630742486512405,0.1774336478043742,0.3
16.0,3.7877211215286977e-06,0.0002631060809734631,0.1774468449920259,0.3
17.0,2.5774493178643e-06,0.0002631284782215193,0.17745574634458483,0.3
18.0,1.7570150013801467e-06,0.0002631444484101353,0.17746194070407528,0.3
19.0,1.2131299647055727e-06,0.00026315495895834484,0.1774662023323187,0.3
20.0,8.394515670362424e-07,0.00026316100092493855,0.17746918657075061,0.3
21.0,5.797238747939915e-07,0.00026316436796403053,0.17747124843800144,0.3
22.0,4.016748336166387e-07,0.0002631655985434467,0.17747264993254397,0.3
23.0,2.745719182017936e-07,0.0002631663564136577,0.1774736072922093,0.3
24.0,1.8759822861813547e-07,0.00026316673258208745,0.1774742740727645,0.3
25.0,1.2853502262544225e-07,0.0002631669143138282,0.17747473782593803,0.3
26.0,8.813715379751841e-08,0.0002631669934548553,0.1774750610096194,0.3
27.0,6.0113863997735e-08,0.000263167006485987,0.1774752860415496,0.3
28.0,4.0754377872431746e-08,0.0002631668840523682,0.17747544980640295,0.3
29.0,2.7447572659156094e-08,0.0002631667235217794,0.17747556622410687,0.3
30.0,1.8495822651232174e-08,0.00026316658635061607,0.17747564733283328,0.3
31.0,1.408246352863074e-08,0.0002631664412147128,0.17747570727643314,0.3
32.0,1.045979119984608e-08,0.0002631663389596195,0.1774757504923724,0.3
33.0,7.622843467558482e-09,0.0002631662949226232,0.17747578109165196,0.3
34.0,5.416074644326585e-09,0.00026316628025302435,0.17747580241591254,0.3
35.0,3.862467623516608e-09,0.00026316627832112527,0.1774758181660493,0.3
36.0,2.753739958283319e-09,0.00026316627743350196,0.17747582957840013,0.3
37.0,1.9720500787911988e-09,0.00026316627937184034,0.17747583750474638,0.3
38.0,1.4290245653469924e-09,0.0002631662840351101,0.17747584298551755,0.3
39.0,1.0463474531263728e-09,0.00026316628892730787,0.17747584678626682,0.3
