iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.0004260815789440542,0.0002958817071482267,0.18211770733244947,0.3
2.0,0.00038219289243779375,0.00029895020267600714,0.18215251596297,0.3
3.0,0.000261314906832677,0.00030144185864300344,0.18224798861822733,0.3
4.0,0.00019252895184018737,0.00030341515258747176,0.1824630883114925,0.3
5.0,0.00013324784424606495,0.0003050922087362018,0.18278097147862216,0.3
6.0,8.23489405763489e-05,0.00030615968319558373,0.18308951894259662,0.3
7.0,5.388679420281761e-05,0.0003068389753448919,0.18330131564811258,0.3
8.0,3.7542789556588296e-05,0.00030727744471437113,0.183444113886173,0.3
9.0,2.5937111145513114e-05,0.0003075657968777401,0.18354103563699764,0.3
10.0,1.7912238512329814e-05,0.0003077567999484332,0.18360610730215432,0.3
11.0,1.2522171899842505e-05,0.0003078969372016793,0.18365101393064365,0.3
12.0,9.15747995711147e-06,0.00030798921530350576,0.18368157698602638,0.3
13.0,6.79917721735368e-06,0.0003080560632559015,0.18370640638193747,0.3
14.0,4.710219764225698e-06,0.00030810762951127835,0.18372451880888463,0.3
15.0,3.2517098210727013e-06,0.0003081432221955227,0.18373697057746685,0.3
16.0,2.240829051314286e-06,0.0003081717920608851,0.1837457347379069,0.3
17.0,1.54156075360401e-06,0.00030819245852786725,0.18375181082312408,0.3
18.0,1.0610712770642294e-06,0.00030820606061632283,0.18375600297875405,0.3
19.0,7.264694967812346e-07,0.0003082143843523566,0.1837588597335258,0.3
20.0,4.978417744716523e-07,0.0003082194479451239,0.18376080753861457,0.3
21.0,3.434029915982961e-07,0.00030822257409313103,0.18376213876621994,0.3
22.0,2.382677971590752e-07,0.0003082237139525601,0.1837630544581872,0.3
23.0,1.6389578738618127e-07,0.00030822426134036185,0.183763677702229,0.3
24.0,1.1254882215094852e-07,0.00030822379897499363,0.1837640968786911,0.3
25.0,7.662311996003979e-08,0.0003082232676548946,0.1837643841896376,0.3
26.0,5.225338461922746e-08,0.00030822284234632846,0.18376458185027922,0.3
27.0,3.569081585830247e-08,0.0003082225834956098,0.18376471702013564,0.3
28.0,2.4313744684256733e-08,0.0003082226565753743,0.18376481191092042,0.3
29.0,1.6789748868983878e-08,0.0003082227850985664,0.18376487764452742,0.3
30.0,1.1977763281212361e-08,0.00030822291075882635,0.1837649216028464,0.3
31.0,8.2718483729316e-09,0.00030822300329336194,0.18376495169063312,0.3
32.0,5.727740282068794e-09,0.00030822306637201535,0.1837649722353315,0.3
33.0,3.990749342097644e-09,0.0003082231010741454,0.18376498613954817,0.3
34.0,2.8087126513476335e-09,0.00030822311262734825,0.18376499552473868,0.3
35.0,2.0054343741193748e-09,0.0003082231118783918,0.18376500191704126,0.3
36.0,1.4594700448178344e-09,0.0003082231089667209,0.18376500633886728,0.3
37.0,1.0834780295176927e-09,0.0003082231069256869,0.18376500933659423,0.3
38.0,7.938340540469824e-10,0.0003082231069431174,0.18376501138097157,0.3
39.0,5.64898128274649e-10,0.00030822310799916153,0.18376501277440527,0.3
40.0,3.951516336364591e-10,0.0003082231091856569,0.18376501370055554,0.3
41.0,2.7235375066325673e-10,0.0003082231097149002,0.18376501432737524,0.3
42.0,1.8763068876381794e-10,0.0003082231095656862,0.18376501474725548,0.3
43.0,1.293849472006059e-10,0.0003082231088946674,0.18376501503021092,0.3
44.0,9.00783336810207e-11,0.00030822310835820765,0.1837650152232655,0.3
45.0,6.325606705104292e-11,0.0003082231078133102,0.18376501535007317,0.3
46.0,4.4652170849701633e-11,0.0003082231072337738,0.1837650154259729,0.3
47.0,3.13585268862937e-11,0.00030822310661982044,0.18376501546164514,0.3
48.0,2.1612822642680385e-11,0.0003082231062274676,0.18376501548576918,0.3
