iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.000511775214147081,0.00021376194466493637,0.1674634274720761,0.3
2.0,0.0004448275518552369,0.00021180661776465382,0.16742558806223118,0.3
3.0,0.0002794011388999873,0.00021036244137218052,0.16732516199073189,0.3
4.0,0.00017719157416540288,0.00020923830065744387,0.16707589391638122,0.3
5.0,0.00011643978202025007,0.0002082824881222134,0.16664206898498102,0.3
6.0,8.866761677439605e-05,0.00020770665563341062,0.16624171559548417,0.3
7.0,6.227550203641297e-05,0.00020733780181814154,0.16596822648814635,0.3
8.0,4.3480506595861e-05,0.000207093489596466,0.16578031435388185,0.3
9.0,3.017248191450328e-05,0.00020693575440733358,0.16565427243137,0.3
10.0,2.0944244534470968e-05,0.0002068311457531502,0.16556941000886605,0.3
11.0,1.4705952716131954e-05,0.00020676232613192624,0.1655113218343316,0.3
12.0,1.0364703043053147e-05,0.0002067150254310146,0.1654687253323921,0.3
13.0,7.160802371175556e-06,0.0002066819154935562,0.16543946605884907,0.3
14.0,4.947423364098924e-06,0.00020665764295202393,0.16541985266842651,0.3
15.0,3.4175425024374206e-06,0.0002066373634388441,0.16540718627451,0.3
16.0,2.3326725955286065e-06,0.00020661910987151977,0.16539904185668297,0.3
17.0,1.6046739832464851e-06,0.00020660591682297724,0.16539357726856618,0.3
18.0,1.1157986220533544e-06,0.00020659738632455849,0.16538968068857884,0.3
19.0,7.762047443682363e-07,0.0002065917821831853,0.16538702822631624,0.3
20.0,5.394203022035526e-07,0.00020658841855480947,0.16538519981408684,0.3
21.0,3.728387679702294e-07,0.0002065862439966093,0.16538393390377382,0.3
22.0,2.5928122826535116e-07,0.0002065848958970884,0.16538303700054846,0.3
23.0,1.8076504026964813e-07,0.00020658418286179092,0.16538236482849522,0.3
24.0,1.2351117517628296e-07,0.00020658374966175952,0.16538189262671377,0.3
25.0,8.394842065939656e-08,0.00020658351427327304,0.1653815549677048,0.3
26.0,5.699967631223046e-08,0.00020658340386858765,0.16538131083874075,0.3
27.0,3.861241493208212e-08,0.00020658336100143337,0.16538113360891327,0.3
28.0,2.795442421987815e-08,0.00020658332625667075,0.16538100489213037,0.3
29.0,2.0505322939623483e-08,0.00020658326498124158,0.16538090936283945,0.3
30.0,1.4485140420461562e-08,0.00020658318617128302,0.16538083930055125,0.3
31.0,1.0098458846918845e-08,0.00020658312288190928,0.16538079089917734,0.3
32.0,7.1729241435392055e-09,0.00020658307334275872,0.16538075853765266,0.3
