iteration,residual_inf,revelation_deficit,max_fr_error,damping_used
1.0,0.0004249234126380841,0.00022083188648558405,0.16917420517604587,0.3
2.0,0.00037060989484047346,0.00021911780169003858,0.16914250510638362,0.3
3.0,0.0002337817909930373,0.00021784562246141004,0.16905833123541847,0.3
4.0,0.00015091998103966553,0.00021685871666921042,0.1688515797697142,0.3
5.0,9.963031646642584e-05,0.00021602201340942262,0.1684980688211496,0.3
6.0,7.366697986321835e-05,0.00021551358166549406,0.1681691172517945,0.3
7.0,5.1773211972694355e-05,0.00021518864365777102,0.16794485310260476,0.3
8.0,3.611733509822912e-05,0.00021497359609978783,0.16779124015362146,0.3
9.0,2.5042927171980978e-05,0.0002148347838778486,0.16768825247127506,0.3
10.0,1.7368885555812952e-05,0.000214742554788927,0.16761917921217484,0.3
11.0,1.2224974970886926e-05,0.00021468229731269606,0.1675719847380408,0.3
12.0,8.631239197032237e-06,0.0002146406445333593,0.16753706281663516,0.3
13.0,5.958299640895781e-06,0.00021461078259898958,0.1675128025723588,0.3
14.0,4.1199587179630015e-06,0.00021458950412045485,0.16749638550454404,0.3
15.0,2.844493861231534e-06,0.00021457151809223252,0.1674856991070679,0.3
16.0,1.951669482469498e-06,0.0002145560856445794,0.16747867967836927,0.3
17.0,1.337197275796953e-06,0.00021454387548025533,0.16747407657880597,0.3
18.0,9.31728852626712e-07,0.00021453558965545128,0.16747097140400735,0.3
19.0,6.586016093601543e-07,0.00021453036526841718,0.16746874692917169,0.3
20.0,4.690920745176186e-07,0.00021452715777858788,0.16746713218699705,0.3
21.0,3.326919785218152e-07,0.00021452557057588528,0.16746595276915655,0.3
22.0,2.2916127329075664e-07,0.00021452454456027947,0.16746514560370285,0.3
23.0,1.576006183334755e-07,0.00021452392066845238,0.16746458980300527,0.3
24.0,1.0701284214320594e-07,0.00021452349727602016,0.16746420676663332,0.3
25.0,7.232531951117949e-08,0.00021452320781212286,0.16746393998171616,0.3
26.0,4.8933200602618854e-08,0.00021452301141000607,0.16746375628953813,0.3
27.0,3.339159571069672e-08,0.00021452288881296244,0.16746362558760053,0.3
28.0,2.309234381492331e-08,0.00021452282648304344,0.16746353033984807,0.3
29.0,1.5971094557976073e-08,0.00021452280234679488,0.1674634611161755,0.3
30.0,1.1031885960299803e-08,0.0002145228060789206,0.1674634087410538,0.3
31.0,7.62740370863213e-09,0.00021452281705425236,0.16746336890253288,0.3
32.0,5.537835745528241e-09,0.0002145228355902029,0.16746333286929194,0.3
33.0,4.117947371984343e-09,0.00021452284882594874,0.1674633058425785,0.3
34.0,3.0839629738821372e-09,0.0002145228535648247,0.16746328637601016,0.3
35.0,2.2371214325467292e-09,0.00021452285385081815,0.16746327252926818,0.3
36.0,1.5842548384270572e-09,0.0002145228517678177,0.1674632624786726,0.3
37.0,1.0955966689429886e-09,0.00021452284930589816,0.16746325531658723,0.3
38.0,7.47614969931476e-10,0.00021452284704748248,0.16746325021528563,0.3
39.0,5.038736650142539e-10,0.0002145228450554093,0.16746324641813437,0.3
40.0,3.390522862467549e-10,0.00021452284307899028,0.16746324352026942,0.3
41.0,2.2917867603666764e-10,0.00021452284096501462,0.16746324139275104,0.3
42.0,1.5273210474120447e-10,0.00021452283891021384,0.16746323988705747,0.3
43.0,1.0502942959789152e-10,0.0002145228367669283,0.16746323882033354,0.3
44.0,7.817890779193704e-11,0.00021452283470679845,0.1674632380691491,0.3
45.0,5.7914006923454053e-11,0.00021452283290435137,0.16746323755343917,0.3
46.0,4.2871928229715195e-11,0.0002145228314692771,0.16746323720240675,0.3
47.0,3.1781910436734506e-11,0.0002145228303009894,0.16746323696049514,0.3
48.0,2.3594237674728902e-11,0.00021452282931366806,0.1674632367914365,0.3
49.0,1.75506276178794e-11,0.00021452282860190408,0.16746323667527563,0.3
50.0,1.301780905293981e-11,0.00021452282814682366,0.16746323659786466,0.3
51.0,9.366507569552596e-12,0.00021452282785516807,0.16746323654706152,0.3
52.0,6.465383783904599e-12,0.00021452282765688224,0.16746323651394512,0.3
53.0,4.34219327161145e-12,0.0002145228275187705,0.16746323649173267,0.3
54.0,2.8193003487331225e-12,0.000214522827421737,0.16746323647583894,0.3
55.0,2.1344037648418634e-12,0.00021452282734535366,0.16746323646331496,0.3
56.0,1.7179591083049672e-12,0.00021452282728851024,0.16746323645456296,0.3
57.0,1.3229972672945678e-12,0.00021452282725653582,0.16746323644926175,0.3
58.0,1.1214362771738706e-12,0.00021452282724487848,0.16746323644645722,0.3
59.0,8.793521466543552e-13,0.00021452282724487848,0.1674632364453683,0.3
60.0,6.525335827234358e-13,0.000214522827252428,0.16746323644576644,0.3
61.0,4.480860127387132e-13,0.00021452282725931138,0.16746323644644412,0.3
62.0,3.2296387786345804e-13,0.00021452282726264205,0.16746323644694872,0.3
63.0,2.4569235534954714e-13,0.0002145228272628641,0.16746323644726835,0.3
64.0,1.8407497748285095e-13,0.00021452282726208693,0.1674632364478661,0.3
65.0,1.3244960683778118e-13,0.00021452282726108773,0.167463236448673,0.3
66.0,9.403589018575076e-14,0.0002145228272608657,0.16746323644934158,0.3
67.0,6.433742427702782e-14,0.00021452282725964444,0.16746323644985706,0.3
68.0,4.68444727452777e-14,0.00021452282725853422,0.16746323645024397,0.3
