iteration,residual_inf,revelation_deficit,max_fr_error
71.0,0.000581307129673303,0.0004953947973571626,0.09967430369779406
72.0,0.0005742447887607804,0.000494572878843913,0.09970226341982358
73.0,0.000567105606930296,0.0004939138825860168,0.09973474142745142
74.0,0.0005619280832568352,0.0004935033187907223,0.09976232370363247
75.0,0.0005587937452709024,0.0004932366155446788,0.09978493122130394
76.0,0.0005581594343913032,0.0004932011613036913,0.09980254613087669
77.0,0.0005590744976543549,0.0004932431595084941,0.09981458884787553
78.0,0.0005596749998397765,0.0004932642397739162,0.09982243502629495
79.0,0.0005606286027480811,0.0004933000408470223,0.09982441404660058
80.0,0.0005611495020830803,0.0004935190357179264,0.09982254256878542
81.0,0.0005627323997304257,0.000493450134862905,0.09982421673104369
82.0,0.000561240405592689,0.0004933103160961183,0.09982447490692858
83.0,0.0005614220384140278,0.0004929695020821079,0.0998178574568811
84.0,0.000557823382534961,0.0004925899871293105,0.10089454656452895
85.0,0.0005317547578862492,0.0004921145670904181,0.10403587895792177
86.0,0.0005194115147634237,0.0004918343823269167,0.10709051881121207
87.0,0.000536806461208017,0.0004920629037848956,0.10969880861304943
88.0,0.0005197574657854753,0.0004916936740245736,0.11146171415774075
89.0,0.0005072236573923083,0.0004916107765553512,0.11175435203026463
90.0,0.0005706814205399535,0.0004915395641298392,0.11207880261924497
91.0,0.000592449996193456,0.0004918814830415785,0.11098274345569159
92.0,0.0005869710014940743,0.0004921666737316421,0.11172777084806584
93.0,0.000498470801708728,0.0004923814026355222,0.11217596049919537
94.0,0.0004517113711903775,0.0004925255620331637,0.11202661248393242
95.0,0.00046326851550571035,0.0004923608087665787,0.11232931488751241
96.0,0.0004615904204369192,0.000492275745903048,0.11276185636271491
97.0,0.0004528883918383242,0.0004922513727426692,0.11261487425108296
98.0,0.00045589840050147545,0.0004923831124097333,0.1132769570895697
99.0,0.00043653611929678204,0.0004925651483864701,0.11397504488865423
100.0,0.0003992410482090425,0.000492984180178957,0.11480787012103344
101.0,0.00038563215564313413,0.0004934251863596417,0.11549956394861505
102.0,0.00037106602252851006,0.0004933782906125783,0.1157787927101871
103.0,0.0003873288702347377,0.00049343706602889,0.11614534805756238
104.0,0.00040794949261935276,0.0004937469089241198,0.11603553613991291
105.0,0.0004099176979900365,0.0004941580006493362,0.11575673566059319
106.0,0.0004057048096394178,0.0004943382853150879,0.11604052546634347
107.0,0.0004122527953051014,0.0004943228082536777,0.11621939154190475
108.0,0.0004192250651329221,0.00049425669482972,0.11644185492011427
109.0,0.00043045649537098996,0.0004942378581206386,0.11663614886718138
110.0,0.00044105712984199297,0.0004943389964575662,0.11677401976781565
111.0,0.0004466570322833041,0.000494333671031244,0.11682619738753397
112.0,0.0004513915720536499,0.0004942724045569058,0.11675536996688507
113.0,0.0004463852595349982,0.0004943373496097969,0.11681130440183723
114.0,0.000447688297336879,0.0004942395023103119,0.1167804475496328
115.0,0.0004450735925775051,0.0004944513767962677,0.11657515163069321
116.0,0.00044007428489578615,0.0004945039663314388,0.11661357343990014
117.0,0.000437565465228551,0.0004945299965469774,0.11668071359127657
118.0,0.00044186181877681197,0.0004947580533520846,0.11669007769333428
119.0,0.000436710840451382,0.0004947288477145095,0.1165672488583489
120.0,0.00042872770191926257,0.0004947648811858274,0.11657896566186732
121.0,0.00042630380246666544,0.0004946959100642356,0.11672003255949603
122.0,0.00042742353734293026,0.0004946820881943648,0.11667819267157181
123.0,0.00042527137762637945,0.0004947170596663053,0.11665703881293632
124.0,0.0004248440063515657,0.0004944201736284404,0.11669356958462396
125.0,0.0004242267082777973,0.0004940689740368098,0.11672399465756916
126.0,0.0004124054305280067,0.0004935768769127602,0.11683791340945338
127.0,0.0003986197454193263,0.0004932207411261214,0.11696921365817342
128.0,0.0003956308532040431,0.0004929683789614003,0.11705352260955487
129.0,0.0003898444586206695,0.0004927453943368576,0.11707406643566637
130.0,0.0003823573377157441,0.0004927563125746159,0.11676968799551501
131.0,0.000367202404950584,0.0004929084799675243,0.11638669594593237
132.0,0.0003506742329798529,0.0004930818628746669,0.11609316529562341
133.0,0.00034040053357287103,0.0004930797011643007,0.11598055124962642
134.0,0.00033083224816682355,0.0004931188196822811,0.11610644505151546
135.0,0.000319080354629242,0.0004935204511826718,0.11704119738720159
136.0,0.0002870643721712973,0.0004937778263113257,0.11768001092272351
137.0,0.00034594397929887943,0.0004939114915767373,0.11805240673443562
138.0,0.0004027963677435409,0.0004942188944482284,0.11851507510841719
139.0,0.0004720492982096536,0.0004944789892228352,0.11882131586531258
140.0,0.0005289706540293482,0.0004946034228827667,0.11895642437608311
141.0,0.0005583198345247009,0.0004947274389440759,0.11918101020989263
142.0,0.0005889812067333411,0.0004945682708673571,0.11872706077082873
143.0,0.0004594091015105439,0.000494634835540797,0.11852566927449659
144.0,0.00041112198625381513,0.000494219244934313,0.11843349542613729
145.0,0.0003787315755381382,0.0004942602084135883,0.11857572351338869
146.0,0.00038420667389571506,0.000494095963048502,0.1183333331093877
147.0,0.0003590608857503286,0.0004940517325348059,0.11850168620896234
148.0,0.000380341066726797,0.0004936709044819354,0.11823405044626434
149.0,0.0003406139019141996,0.0004932968344784072,0.11796029474894487
150.0,0.00032204862019191705,0.0004934055432450624,0.11785888241754156
151.0,0.00030426542603767537,0.0004934390353501517,0.11804966693552688
152.0,0.00031023478511338354,0.0004935024123939868,0.11800155307265969
153.0,0.0003026064463975686,0.0004934585462200713,0.11796242924600453
154.0,0.0003005143881236183,0.0004934466781885138,0.11779419838581834
155.0,0.0002893455808612444,0.0004936029483428861,0.1177491660728564
156.0,0.00029114487382542187,0.0004935219603769969,0.11762247095878275
157.0,0.00029276863822524923,0.0004935127204217515,0.11759187046072983
158.0,0.00029129650297865517,0.0004935361146762851,0.11769044137445434
159.0,0.00029233679068313423,0.000493592245052521,0.1174509879756751
160.0,0.0002923646160857829,0.0004935053843871939,0.11764995396668193
161.0,0.0002878935963668283,0.0004934176512007005,0.11770427077797974
162.0,0.00028564351265769616,0.0004932931491136161,0.11772388227969899
163.0,0.00028745405634911236,0.0004935904375699129,0.11821889724504886
164.0,0.0003212691976595128,0.0004935435590571746,0.11830978948778548
165.0,0.00032608619997021027,0.0004935946058954865,0.11846555066559594
166.0,0.0003434556737009764,0.0004933279299033089,0.11816067427303967
167.0,0.0003102735185706029,0.0004930769549672531,0.11759494459680975
168.0,0.00029986682255001007,0.0004928823945851146,0.11756196448474177
169.0,0.00030062271757491654,0.000493563074470349,0.11800618043880873
170.0,0.00032309507661631987,0.0004938275723186392,0.11826479382623012
171.0,0.00032797722195443413,0.0004940686763371671,0.1181044013541564
172.0,0.00034959924887567606,0.0004940042743412087,0.1175232758513925
173.0,0.00038258680110414556,0.0004941407773444428,0.1183775869942344
174.0,0.00033871816275587996,0.0004943084113544494,0.11902966503818602
175.0,0.0003506393763810234,0.0004945769050372917,0.1192545154747976
176.0,0.000372085169564107,0.0004945128692150913,0.1192565919010794
177.0,0.00036529675910512704,0.0004943729750468417,0.11934341356418188
178.0,0.0003637097301262271,0.0004942056220647029,0.11894777606799323
179.0,0.00033740664624426486,0.0004940835327288395,0.11810751564161781
180.0,0.00033661424502362536,0.0004939911335383185,0.11774108995127619
181.0,0.00035358432071974644,0.0004939672099826264,0.11756979124043077
182.0,0.0003666605467109729,0.0004939752478413384,0.11782118730695706
183.0,0.00035186602930059596,0.0004939607417510095,0.11885446472166922
184.0,0.0003473327616743127,0.0004940305071446938,0.11989487001974536
185.0,0.0004164835947285672,0.0004940452967057141,0.12039345889288044
186.0,0.0004761141372304767,0.0004942647788958032,0.12082119824570409
187.0,0.0005458579469184155,0.0004943341486427499,0.12124437235754315
188.0,0.000630370715689943,0.0004948832882571974,0.1212588077444649
189.0,0.0006381702508598819,0.0004950094972457908,0.12115457436688543
190.0,0.0006121656128459385,0.0004953023922144029,0.12087529080471954
191.0,0.0005407710765351625,0.0004955448068425516,0.12103814356528353
192.0,0.0005688631513154352,0.0004955806622755077,0.12044017730125806
193.0,0.00048035147390312893,0.0004956446408224124,0.11976271433074392
194.0,0.00041664163315346947,0.0004956298306276752,0.11989879160479167
195.0,0.0004326223525189521,0.000495809826817184,0.11998287511511008
196.0,0.00043939922183189317,0.0004959330328034861,0.12006491998538876
197.0,0.0004432447696569586,0.0004960216000153839,0.12014311594356597
198.0,0.0004432882059453025,0.0004960955765461739,0.11928819148414871
199.0,0.00042680185996279985,0.0004959666235679894,0.11949755400898521
200.0,0.00041280709470759014,0.000495611952941899,0.11926389794322001
201.0,0.0004335356481777186,0.0004960154641241443,0.1194567529720495
202.0,0.00039322570709821036,0.000496452942913006,0.11964483928566122
203.0,0.00038063338058991203,0.0004963505303340332,0.11933862374078918
204.0,0.000383817857318447,0.0004964223792932598,0.1205194857687531
205.0,0.00042292589070491715,0.0004965138447320383,0.12020424156654241
206.0,0.00040533169885903497,0.000496582502426901,0.11938109214111742
207.0,0.00039746974224097453,0.0004966207364502928,0.1198095924055983
208.0,0.00041750950429697564,0.0004968016699772315,0.1201532467198011
209.0,0.00043173518782646525,0.0004967517344069972,0.11975608939619609
210.0,0.00045440434401822216,0.0004968157979609034,0.1207656013311107
211.0,0.00046007351839738586,0.00049664093277213,0.1205888748160634
212.0,0.0004216588954188971,0.0004967622309814956,0.12064457460729106
213.0,0.00041294446030570864,0.0004970957861294423,0.12083098528744113
214.0,0.0004054932271345679,0.0004970205896082103,0.12099884445008291
215.0,0.0004256955423944664,0.000496814181971672,0.12077057626459825
216.0,0.00040499795365256386,0.0004967066793339914,0.12027725230952169
217.0,0.0003894736291356615,0.0004966338318272978,0.12007735420167887
218.0,0.00038809623692637185,0.0004965452705923967,0.12012539729353466
219.0,0.0003798622548637498,0.0004966113781027515,0.12076087005672265
220.0,0.00040529875270756133,0.0004968939303459097,0.1212730004020548
221.0,0.00041732372139779983,0.0004968206921546203,0.12018209015127185
222.0,0.000458907396256536,0.000496670418249967,0.12109077045708538
223.0,0.0004193095236758593,0.0004964827995636023,0.12201859661660003
224.0,0.0005259497427444471,0.0004964981063790841,0.12178651730146722
225.0,0.00048317625563998323,0.0004965422464252578,0.12172439941293034
226.0,0.00047324030883522106,0.0004965162526660016,0.12174276380815091
227.0,0.00047743211196982216,0.0004964356123838831,0.1218168153165175
228.0,0.0004894919058328062,0.0004963975528279319,0.12155146658431526
229.0,0.0004714586443019808,0.0004964528986064476,0.12154893730338873
230.0,0.0004772475969982981,0.00049667432495204,0.12057338535104761
231.0,0.0004971847750919745,0.0004966261915441139,0.12088792406195231
232.0,0.00046319448135567765,0.0004966483069550609,0.12130835053995975
233.0,0.00047153463973237386,0.0004962802867696237,0.12127289960552273
234.0,0.00047101966432394615,0.0004963691262543923,0.12231034319484196
235.0,0.0005723594111622932,0.0004965662012682559,0.12220086981898254
236.0,0.0005524264105423171,0.0004967578841476028,0.12165350725132962
237.0,0.0004826941647174676,0.0004970622501041522,0.12148243618602522
238.0,0.00047808193988319037,0.0004970221910490791,0.1207437754329847
239.0,0.0004887945624501011,0.0004970060198292714,0.12070107137423469
240.0,0.0004943318653045647,0.000496881589137077,0.12072223120848435
241.0,0.0004971906958052275,0.0004967608908269527,0.12072218842577259
242.0,0.0004768505897270181,0.0004964740373712972,0.12174242614464337
243.0,0.000495017155102806,0.000496742893237756,0.12158231068274572
244.0,0.0004717327869493415,0.0004969812036810239,0.12118813097498127
245.0,0.00044327539967448093,0.0004971681906018599,0.12102227444317637
246.0,0.0004391776011133386,0.000497174733728345,0.12093377235590863
247.0,0.0004256183892132892,0.0004973104290314501,0.12091107946536794
248.0,0.0004223962143258264,0.0004970321175010728,0.12061636410986681
249.0,0.00043935533789130066,0.0004967919093857853,0.12065839127587874
250.0,0.0004451809056125189,0.0004968035760806178,0.12222745358258075
251.0,0.0005212559871461409,0.0004971352547353813,0.12196004412359607
252.0,0.0004987808835587026,0.0004972091464700013,0.12103859359788077
253.0,0.0004508222865047262,0.000497379309175372,0.1202431570274825
254.0,0.000520041321945941,0.0004975072069937081,0.11970225511983779
255.0,0.0006148402406699338,0.0004973942889665572,0.12154000076710075
256.0,0.0004575597277162169,0.0004974362727364623,0.12291417609391131
257.0,0.000668062985376805,0.0004973984448120028,0.12402985369606212
258.0,0.0006208622843255629,0.0004973846651646907,0.12474849752180678
259.0,0.0005444493272304118,0.0004972724978530296,0.12522266804096444
260.0,0.0004875554780427449,0.000497234871428498,0.1241006266078194
261.0,0.000557451012554,0.0004971936886045691,0.12319741698757003
262.0,0.0006069248471666233,0.0004972531251211665,0.12281776040746106
263.0,0.0006076618602145478,0.0004972578422232088,0.12260304654078757
264.0,0.0005347322955318035,0.0004972679467234453,0.12246124954500587
265.0,0.0004880152843236285,0.0004972915118190979,0.1225974576127638
266.0,0.0005134769619030699,0.000497315285212685,0.12265317052681551
267.0,0.0005269098636474512,0.0004972227341789592,0.1219061178448399
268.0,0.00042426654673277664,0.0004972138509877766,0.12104656271410635
269.0,0.00040575760821848217,0.0004971783922971262,0.12081591579833295
270.0,0.0004227992981230555,0.0004971942490730186,0.12035223078189317
271.0,0.0004654411475814024,0.000497231137857157,0.11982022491649819
272.0,0.0005460300388001604,0.0004972052136410499,0.12012960318613602
273.0,0.000495228270196324,0.0004971799340725003,0.12060171365303207
274.0,0.0004449140269999763,0.0004971433471556708,0.1212987209017154
275.0,0.0004318268106809908,0.000497139339161623,0.12185810108372747
276.0,0.0004685519098387436,0.0004971284530427278,0.12234920180340325
277.0,0.0005449456392564445,0.0004971152485148123,0.12280396407961247
278.0,0.0006564027275327566,0.0004971185724268468,0.12319405791853572
279.0,0.000637014893308363,0.0004971415948464841,0.12410099178007494
280.0,0.0005416440985903659,0.0004971745344154455,0.12396159411564878
281.0,0.0005416407772657061,0.0004971934735135131,0.12394666277216937
282.0,0.0005394573264153601,0.0004971794897599136,0.12347268801208916
283.0,0.0005466027719925881,0.0004971575734560307,0.12364557577692453
284.0,0.0004506724695042541,0.0004971872582754111,0.1241117820377633
285.0,0.00034715822903708116,0.000497203733449747,0.12404363582876865
286.0,0.00026892127381306086,0.0004972283300910263,0.12389698930480986
287.0,0.000271778332874395,0.0004972602559546457,0.12378962603204852
288.0,0.00027780443481661976,0.0004972551011703796,0.12364985167623105
289.0,0.0002736348983753967,0.0004972444678675858,0.12359625876044006
290.0,0.0002695680182001059,0.0004972406763097403,0.12363998987265656
291.0,0.00026719957188248156,0.0004972813951682475,0.12366375822347797
292.0,0.0002750892672095384,0.000497244796463292,0.12369844695023596
293.0,0.0002715239275494774,0.0004971860418643281,0.12368920050064264
294.0,0.0002624117527444403,0.0004971606591773758,0.12355545774801446
295.0,0.00025157082582305534,0.0004971632295400763,0.12335029903469241
296.0,0.0002422692596620868,0.0004971757006533295,0.12297838507727715
297.0,0.00023547938553980519,0.0004971796386089578,0.12279489786478759
298.0,0.0002318214487059267,0.0004972215709778682,0.12247826987415417
299.0,0.0002338671045649665,0.0004972654273901478,0.12223397002727382
300.0,0.00023649949731219255,0.000497262230122475,0.1220951730115371
