iteration,residual_inf,revelation_deficit,max_fr_error
1.0,0.0024385083608408076,0.00025393773771198447,0.18717269952491888
2.0,0.0023006032579903912,0.00025568530409314505,0.18687904252586107
3.0,0.002099120393320719,0.0002615783579253961,0.18587230060788895
4.0,0.0019890743261515853,0.0002671068272814825,0.1849171932318383
5.0,0.001943129686500733,0.00027139944763110435,0.18417839766527044
6.0,0.0018903499055148987,0.00027441796326332923,0.1836585511036507
7.0,0.0018523658768048734,0.0002770634564164265,0.1831394172734575
8.0,0.001792955315435607,0.00028078869233172377,0.18243945935336736
9.0,0.0016998599158850047,0.00028607335228247877,0.1815070116632218
10.0,0.0015634375636670028,0.0002917608646330061,0.18056300553249616
11.0,0.0013757238678208106,0.0002969096064278087,0.17973898915009967
12.0,0.0012118225287203188,0.00030133983108782125,0.1790614616332108
13.0,0.0012029302907557993,0.00030676336532231563,0.17828221878611195
14.0,0.0012077274093609258,0.00031057112200816306,0.17744309498668587
15.0,0.003047432853656107,0.00031341202059143036,0.1768527212385933
16.0,0.002905884550801957,0.0003154796237769819,0.176423508509444
17.0,0.002794466469327378,0.00031681236415814773,0.17611954213063763
18.0,0.0027144198739167402,0.0003153168037212106,0.17614867646441235
19.0,0.0027243598616758236,0.00032181052063362525,0.17426164027153768
20.0,0.002515409823375059,0.0003290481605326967,0.17232771517198564
21.0,0.0022908206070674786,0.00032745560103830673,0.17242413482687846
22.0,0.0023121117626584975,0.000326506049020292,0.17237627208922512
23.0,0.0023239049593167804,0.0003264385531075442,0.17202840412078935
24.0,0.002307473735991883,0.0003266490741885564,0.17168660588979823
25.0,0.002279190395131414,0.00033099131440050833,0.16966182790473072
26.0,0.002097244442564039,0.0003309085556634228,0.16938511715115334
27.0,0.002048535268523388,0.00033095903834279294,0.16925428317460856
28.0,0.0020148453110013786,0.00033159775564217675,0.16835195458589924
29.0,0.001831601719086584,0.0003321397754549871,0.16809334349606375
30.0,0.0017190215990260937,0.00033232494491797215,0.16797200725473738
31.0,0.0016738606715294702,0.00033375406099400706,0.1675366474450335
32.0,0.0015711705843196588,0.0003347447966711714,0.1672542693615484
33.0,0.0015038273653376066,0.00033618403352408954,0.16686761198455946
34.0,0.0014204168339979617,0.0003378785698205933,0.1664225042175813
35.0,0.001321253987952964,0.000338719332398818,0.16620318406139012
36.0,0.0012826149663049402,0.0003393714175264906,0.16602186097975424
37.0,0.0012504585005039814,0.00033980753292961463,0.1658969186016105
38.0,0.0012269512686970963,0.0003397973334171578,0.16589067431493232
39.0,0.0012386485332639419,0.00033984993595048696,0.16583083119887565
40.0,0.0012503551575464011,0.00034008602204782523,0.16573493968173025
41.0,0.0012498396386183552,0.0003404076051619631,0.16563797473762198
42.0,0.001237378719312121,0.0003410755988310088,0.16543449710833957
43.0,0.001209927365407426,0.00034152221590677545,0.16529586733698232
44.0,0.0011895752691316597,0.0003434603475529485,0.1646731220993951
45.0,0.0011829228403887893,0.00034372600892906835,0.16459121279291777
46.0,0.0011025277854138649,0.0003466010584191048,0.1636566661913883
47.0,0.00132388371307679,0.00034867131296556497,0.16299993844842287
48.0,0.001344372021181206,0.0003503104840858473,0.16248891588049075
49.0,0.0013624265278948666,0.00035184827907830396,0.16199798937829535
50.0,0.0013756983125454703,0.00035159304461540586,0.16200220020868006
51.0,0.0012729621675581226,0.00035162616131945157,0.16192616277914962
52.0,0.0008927599732116986,0.0003520131151423245,0.16174470533834506
53.0,0.0008277868340542671,0.00035330874420558267,0.16124715480634755
54.0,0.0007840976618609385,0.0003535620934227435,0.16106659437819737
55.0,0.001163259424334373,0.0003538208464890502,0.16092001129585787
56.0,0.0007708697457036173,0.0003540291237270621,0.16080035789320835
57.0,0.0007333467242792713,0.00035428120692226894,0.1606535729455677
58.0,0.000754382859432412,0.00035513239259277185,0.16020657602607924
59.0,0.0013577745634879568,0.0003553836515263198,0.16006450351467394
60.0,0.0011533177038367537,0.00035551970447833536,0.15998249580966106
61.0,0.0007398583427387084,0.00035568925530304885,0.1598801093774308
62.0,0.0007409935003823698,0.00035590053415035516,0.15976618028939393
63.0,0.0011486433110332595,0.0003560490218380563,0.15967004655545625
64.0,0.0007412218789254466,0.0003564764615382465,0.15940964980983963
65.0,0.0007407696654285756,0.0003569103861235101,0.15914212472675138
66.0,0.0011350481564224024,0.00035748048370076724,0.1587907401131975
67.0,0.0007402679592735106,0.0003578891029366593,0.15852993843398466
68.0,0.0007394795995064873,0.00035819287492555585,0.1583321509630209
69.0,0.001121251649387811,0.00035809032242661853,0.1583660313739471
70.0,0.0007389234653654153,0.0003583390932732078,0.1581856982490043
71.0,0.0007386019371778962,0.0003587750733852202,0.15786048858760093
72.0,0.0007374756819645834,0.00035901767575918786,0.15767805423387204
73.0,0.0011344213367902034,0.00035920159407576424,0.15754770473390067
74.0,0.0007360476724190823,0.0003593767271973247,0.15740116387775316
75.0,0.0008001047325145727,0.00035965080047650755,0.1572039056141008
76.0,0.001128542127914911,0.00035976971384032996,0.15709319275151423
77.0,0.0007344089598080306,0.00035991713645000534,0.15698145578123146
78.0,0.0007340855465635121,0.0003600826524422507,0.15683984054934463
79.0,0.0011123248570387156,0.000360262617178142,0.15671381338966495
80.0,0.0008229721117049005,0.0003605996941412615,0.1564219307834852
81.0,0.0007313763903986636,0.0003607924504549498,0.15625443574401576
82.0,0.0007310101590942697,0.0003607979593742705,0.15625024626770811
83.0,0.0007309920481000098,0.0003608307033712288,0.15619888048589148
84.0,0.001125161139254982,0.0003608001201622635,0.15625042242697318
85.0,0.000730580856279861,0.00036109314540733184,0.1559879559451811
86.0,0.0007296341276318286,0.0003612956024813263,0.155802992487998
87.0,0.0008183589916185285,0.00036145359136241506,0.15565291127286573
88.0,0.0007336919736429248,0.00036163177504311417,0.15549803783558913
89.0,0.0011369591645782329,0.0003619512475991904,0.15520203234032548
90.0,0.0007421724213504399,0.0003617308166448119,0.15542325508122745
91.0,0.0007416522568902684,0.0003616796583542081,0.15546313569832093
92.0,0.0011451854447438459,0.00036193454512789547,0.155229363686893
93.0,0.0008268260224466584,0.0003621610191714142,0.15499248741595317
94.0,0.0007484386078310257,0.0003623481775502091,0.1548151570173627
95.0,0.0011340039159636328,0.0003622100480626944,0.1549589925872461
96.0,0.0008372446785001042,0.000362234768384595,0.15493312877601173
97.0,0.0007490784494291747,0.0003623685493169271,0.15480772027450185
98.0,0.0011258372750899692,0.0003625939462035266,0.1545660469603064
99.0,0.0007511064546656954,0.0003628067996555018,0.15434655814184295
100.0,0.000840869899341401,0.000363016862813037,0.15414230235919413
