iteration,residual_inf,max_fr_error
1.0,0.062216099319106655,0.3712895842015115
2.0,0.05739690290998184,0.371702344966248
3.0,0.050497443879658765,0.37320552533838636
4.0,0.04568137185888674,0.37696353846625497
5.0,0.040571909291451824,0.3750753037473451
6.0,0.039030299471534025,0.3700895183093319
7.0,0.037747330654026856,0.3650357379781298
8.0,0.03649626728067673,0.3597160937608195
